S.No,Date,Tele Caller,Description ,Contact Number,Status,Source,Category,Call Type,Remarks,Company
4285,13-07-22,Muniswari,Hotel Samco Main,044 2431 3111,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4286,13-07-22,Muniswari,The Metroplace Hotels,044 6679 8888,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4287,13-07-22,Muniswari,ITC Grand Chola,04422200000|04449065000,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4288,13-07-22,Muniswari,The leela palace ,04433661234|04430958077,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4289,13-07-22,Muniswari,Taj club house,4466313131,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4290,13-07-22,Muniswari,Le Royal Méridien Chennai,044 2231 4343,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4291,13-07-22,Muniswari,"ITC Grand Chola, A Luxury Collection Hotel, Chennai",044 2220 0000,C/b 14 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4292,13-07-22,Muniswari,Coal Barbecues,084484 49928,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4293,13-07-22,Muniswari,Citilets Business Hotel,044 4203 6238,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4294,14-07-22,Muniswari,"FabHotel NKS
3-star hotel",070424 24242,Could not speak to concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4295,14-07-22,Muniswari,"Novotel Chennai OMR
",044 6644 4777,Could not speak to concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4296,14-07-22,Muniswari,"Vivanta Chennai, IT Expressway",044 6680 2500,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4297,14-07-22,Muniswari,"ibis Chennai OMR
",044 6644 4999,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4298,14-07-22,Muniswari,"Lemon Tree Hotel, Chennai
",044 4423 2323,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4299,14-07-22,Muniswari,"The Westin Chennai Velachery
",044 6633 3777,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4300,14-07-22,Muniswari,Treebo Trip Mirra,093228 00100,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4301,14-07-22,Muniswari,"Taj Coromandel, Chennai",044 6600 2827,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4302,14-07-22,Muniswari,Radisson Blu City Centre,044 6640 4444,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4303,14-07-22,Muniswari,"Hotel Gokulam Park
","044 4042 5000

",Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4304,14-07-22,Muniswari,"ROYAL RESIDENCY
",044 2474 5133,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4305,14-07-22,Muniswari,Hotel Brownstar,044 2481 4206,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4306,14-07-22,Muniswari,RITHIKHA INN CREST BY R HOTELS,090250 19880,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4307,14-07-22,Muniswari,Hotel pearl international,044 2561 5959,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4308,14-07-22,Muniswari,SRM Hotels ,044 4565 3337,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4309,14-07-22,Muniswari,Marina Inn ,044 2819 2919|04446104777,Couldn't speak to concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4310,14-07-22,Muniswari,NEW ADYAR GUEST HOUSE,044 4549 3066,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4311,14-07-22,Muniswari,Springhaven City Center,099620 89414,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4312,14-07-22,Muniswari,Kuttanadu Restaurant,044 4557 2831,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4313,14-07-22,Muniswari,Adyar Ananda Bhavan A2B Veg Restaurant - West Tambaram,044 4203 4949,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4314,14-07-22,Muniswari,Namma veedu Vasanta Bhavan hotel India Pvt.ltd,044 2226 4441,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4315,14-07-22,Muniswari,Hot Chips Veg Restaurant, 044 2226 4610,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4316,14-07-22,Muniswari,Nidhin Snacks Bar, 099946 19004,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4317,14-07-22,Muniswari,Galaxy Restaurant, 098841 38902,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4318,14-07-22,Muniswari,Beeta Residency,"044 2815 1538

",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4319,14-07-22,Muniswari,Skyry Residency,"073739 31737
",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4320,14-07-22,Muniswari,Golden Fruits Business Suites,044 2436 6666,Comes under saravana group,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4321,14-07-22,Muniswari,The Lotus Apartment Hotel,044 2433 7979,04428158283- Busy| No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4322,14-07-22,Muniswari,Park hyatt,044 2230 1234,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4323,14-07-22,Muniswari,Taz Kamar Family Hotel,044 2434 2290,call back 15 July11 A.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4324,14-07-22,Muniswari,Hotel Empire,044 2434 1991,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4325,14-07-22,Muniswari,Hotel Samco Main,044 2431 3111,Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4326,14-07-22,Muniswari,The Metroplace Hotels,044 6679 8888,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4327,14-07-22,Muniswari,ITC Grand Chola,04422200000|04449065000,Could not speak to concerned person- automated msg,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4328,14-07-22,Muniswari,The leela palace ,04433661234|04430958077,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4329,14-07-22,Muniswari,Taj club house,4466313131,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4330,14-07-22,Muniswari,Le Royal Méridien Chennai,044 2231 4343,calls not getting connected to IT person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4331,14-07-22,Muniswari,"ITC Grand Chola, A Luxury Collection Hotel, Chennai",044 2220 0000,Duplicate,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4332,14-07-22,Muniswari,Coal Barbecues,084484 49928,9500054894  - Gopal,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4333,14-07-22,Muniswari,Citilets Business Hotel,044 4203 6238,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4334,15-07-22,Muniswari,Taz Kamar Family Hotel,044 2434 2290,call back 15 July11 A.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4335,15-07-22,Muniswari,Hotel Empire,044 2434 1991,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4336,15-07-22,Muniswari,Hotel Samco Main,044 2431 3111,call back 18 july after 4P.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4337,15-07-22,Muniswari,The Metroplace Hotels,044 6679 8888,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4338,15-07-22,Muniswari,ITC Grand Chola,04422200000|04449065000,Could not connect to concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4339,15-07-22,Muniswari,The leela palace ,04433661234|04430958077,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4340,15-07-22,Muniswari,Taj club house,4466313131,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4341,15-07-22,Muniswari,Le Royal Méridien Chennai,044 2231 4343,calls not getting connected to IT person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4342,15-07-22,Muniswari,"ITC Grand Chola, A Luxury Collection Hotel, Chennai",044 2220 0000,Duplicate,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4343,15-07-22,Muniswari,Coal Barbecues,084484 49928,9500054894  - Gopal- Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4344,15-07-22,Muniswari,Citilets Business Hotel,044 4203 6238,call back 21 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4345,15-07-22,Muniswari,"Welcomhotel By ITC Hotels, GST Road, Chennai",044 6741 4243,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4346,15-07-22,Muniswari,"Hotel Bakya Slot - Rooms & Party Halls, Maraimalai Nagar",073050 81971,c/b 16 july @ 11 am| N.I,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4347,15-07-22,Muniswari,Hotel Vassi Palaze,091766 57108,c/b  21 july to know for req.said will check mgmt,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4348,15-07-22,Muniswari,sugam resort & Convention ,9008724352,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4349,15-07-22,Muniswari,NKC Airport,8754447644,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4350,15-07-22,Muniswari,Raahat Inn Chennai,094882 55111,Couldnot speak with concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4351,15-07-22,Muniswari,vatchala guest house,9840542389,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4352,15-07-22,Muniswari,la vills beach,9840032297,c/b 16 july @ 11 am- ECR interior area,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4353,15-07-22,Muniswari,Zingle stay airport,7299193193,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4354,16-07-22,Muniswari,Savoury sea Shell,04426211630|8939310377,C/b 19 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4355,16-07-22,Muniswari,Hotel Gokulam park,044 4042 5000,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4356,16-07-22,Muniswari,Hotel Raja,044 4855 5235,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4357,16-07-22,Muniswari,hotels palm grove,4428271881,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4358,16-07-22,Muniswari,"The Belstead Hotel, Chennai",044 2828 0027,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4359,16-07-22,Muniswari,"Park Avenue Hotel, Chennai",044 2827 5555,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4360,16-07-22,Muniswari,GT Grande Hotel,"073388 00355

",Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4361,16-07-22,Muniswari,The Saibaba Hotel,044 4256 4600,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4362,16-07-22,Muniswari,Cute Orange Service Apartments,089392 99977,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4363,16-07-22,Muniswari,Hotel Goutham Manor,044 2823 1885,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4364,16-07-22,Muniswari,Hotel Planet Grande,044 2436 4393,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4365,16-07-22,Muniswari,UPAR Hotels Nungambakkam,091765 09010,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4366,16-07-22,Muniswari,Hotel Raaj Bhaavan,044 4214 4300,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4367,16-07-22,Muniswari,The Summit Luxury Service Apartments,044 2825 2596,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4368,16-07-22,Muniswari,Beeta Residency,"044 2815 1538

",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4369,16-07-22,Muniswari,Skyry Residency,"073739 31737
",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4370,18-07-22,Muniswari,Yakiniku,4461001234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4371,18-07-22,Muniswari,Dakshin,4424994101,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4372,18-07-22,Muniswari,Peshawri,04422200000|04449065272,C/b 19 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4373,18-07-22,Muniswari,Khana Khazana,9790717536,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4374,18-07-22,Muniswari,café Mercara,4449065305,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4375,18-07-22,Muniswari,Food Exchange,4424302333,C/b 19 july@ 11.30 a.m,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4376,18-07-22,Muniswari,Seasonal Tastes,4466333777,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4377,18-07-22,Muniswari,China X  o,04430958273|04433661234,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4378,18-07-22,Muniswari,Navaratna ,4422314343|04443534545,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4379,18-07-22,Muniswari,Cilantro,4443534545,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4380,18-07-22,Muniswari,Blu Hickey,4422310101,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4381,18-07-22,Muniswari,café G-Holiday,04466046728|7550111030,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4382,18-07-22,Muniswari,Cappuccino,4424994101,C/b @ 20 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4383,18-07-22,Muniswari,Clintro restaurant ,4443534545,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4384,18-07-22,Muniswari,Oasis ,4445644444,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4385,18-07-22,Muniswari,Lobby lounge,4461001234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4386,19-07-22,Muniswari,Radisson Blu Hotel Chennai,044 2231 0101,Under renovation- Oct month complete,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4387,19-07-22,Muniswari,The leela palace ,04433661234|04430958077,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4388,19-07-22,Muniswari,Vivanta Chennai,4466802500,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4389,19-07-22,Muniswari,Skyry Residency,"073739 31737
",No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4390,19-07-22,Muniswari,Yakiniku,4461001234,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4391,19-07-22,Muniswari,Dakshin,4424994101,it@cpchennai.com,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4392,19-07-22,Muniswari,Peshawri,04422200000|04449065272,No requirements now - chemicals purchaes ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4393,19-07-22,Muniswari,Khana Khazana,9790717536,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4394,19-07-22,Muniswari,café Mercara,4449065305,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4395,19-07-22,Muniswari,Food Exchange,4424302333,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4396,19-07-22,Muniswari,Seasonal Tastes,4466333777,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4397,19-07-22,Muniswari,China X  o,04430958273|04433661234,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4398,19-07-22,Muniswari,Navaratna ,4422314343|04443534545,call back later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4399,19-07-22,Muniswari,Cilantro,4443534545,call back later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4400,19-07-22,Muniswari,Blu Hickey,4422310101,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4401,19-07-22,Muniswari,café G-Holiday,04466046728|7550111030,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4402,19-07-22,Muniswari,Cappuccino,4424994101,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4403,19-07-22,Muniswari,Clintro restaurant ,4443534545,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4404,19-07-22,Muniswari,Oasis ,4445644444,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4405,19-07-22,Muniswari,Lobby lounge,4461001234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4406,19-07-22,Muniswari,The Westin Chennai Velachery,044 6633 3777,N/w issues,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4407,19-07-22,Muniswari,Raj Palace Sundar,044 2464 1234,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4408,19-07-22,Muniswari,Hotel Park Elanza Nungambakkam,044 2826 5555,it@parkelanza.com,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4409,19-07-22,Muniswari,Regenta Central Deccan,044 6677 3333,It person said to call Aug month,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4410,19-07-22,Muniswari,Taz Kamar Inn,044 2434 2290,reservation@tazkamar.com,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4411,19-07-22,Muniswari,Raj Park Hotel Chennai, 044 4225 7777,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4412,19-07-22,Muniswari,V7 Hotel,044 2476 4777,call back 20july @11 A.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4413,19-07-22,Muniswari,Radha Regent,044 6677 8899,call back 20july @11 A.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4414,19-07-22,Muniswari,Citadines OMR Chennai,044 7111 7111,4471000001 call 20july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4415,19-07-22,Muniswari,VGP Golden Beach Resort,096777 60992,9677760990- IT call back 20july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4416,20-07-22,Muniswari,Navaratna ,4422314343|04443534545,Could not speak with concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4417,20-07-22,Muniswari,Cilantro,4443534545,Could not speak with concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4418,20-07-22,Muniswari,V7 Hotel,044 2476 4777,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4419,20-07-22,Muniswari,Radha Regent,044 6677 8899,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4420,20-07-22,Muniswari,Citadines OMR Chennai,044 7111 7111,4471000001 -Not responding,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4421,20-07-22,Muniswari,VGP Golden Beach Resort,096777 60992,9677760990- IT call back -leased line- No req.,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4422,20-07-22,Muniswari,Ram Residency,098400 16446,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4423,20-07-22,Muniswari,Sugam Resort & Convention Center- Best Wedding Resort in Chennai,090087 24352,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4424,20-07-22,Muniswari,Sanns Tropicana Hotel- Guduvanchery,074489 39627,"Cm have ACT , router can we provide fibrenet",Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4425,20-07-22,Muniswari,Mithran Residency,044 2746 1250,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4426,20-07-22,Muniswari,"Welcomhotel By ITC Hotels, GST Road, Chennai",044 6741 4243,C/b 21 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4427,20-07-22,Muniswari,Kalyan Grand - a business hotel,044 6628 9999,C/b 21 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4428,20-07-22,Muniswari,"SRM Hotel Pv Ltd - Maraimalai Nagar, Chennai",044 4743 2000,C/b 22 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4429,20-07-22,Muniswari,Le Emerald Residency,093848 97939,Mgr not available,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4430,20-07-22,Muniswari,"Hotel Bakya Slot - Rooms & Party Halls, Maraimalai Nagar",073050 81971,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4431,20-07-22,Muniswari,Hotel Highnest,098400 59095,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4432,20-07-22,Muniswari,The Retreat,089399 91917,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4433,20-07-22,Muniswari,Hotel Sera Grand by Verbatim Hospitality,098406 41877,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4434,20-07-22,Muniswari,Hotel SRR Grand,044 2275 0096,C/b 21july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4435,20-07-22,Muniswari,Hotel Vassi Palaze,091766 57108,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4436,20-07-22,Muniswari,Hotel Grand Parkway,078069 81909,C/b 21july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4437,20-07-22,Muniswari,Le Palace,072990 30307,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4438,20-07-22,Muniswari,Mithran Residency,044 2746 1250,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4439,20-07-22,Muniswari,Ram Residency,098400 16446,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4440,20-07-22,Muniswari,Atlanta Park Chennai,044 2226 6646,C/b 21july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4441,20-07-22,Muniswari,Hotel Golden Swan,044 2239 1040,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4442,20-07-22,Muniswari,"Amity Serviced Residences , villa no.21",095660 07799,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
